sku,ean,sku_manufacturer,brand,category,title,description,image_1,image_2,image_3,image_4,image_5,product_price_vat_inc,min_quantity,increment,quantity,use_grid,carrier_grid_1,shipping_time_carrier_grid_1,weight,length,width,height,DisplayWeight,volume
S72126803,8033288922605,S72126803,Autres,Bricolage,Orologio Uomo Lucien Rochat R0421115003,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Orologio Uomo Lucien Rochat R0421115003</b>!<br><br><ul><li>Anelli extra: No</li><li>Tipo di orologio: Orologio da polso</li><li>Genere: Uomo</li><li>Cristallo: Zaffiro</li><li>Tipo di movimento: Automatico</li><li>Funziona a batterie: AAA x 1, incluse</li></ul>",https://cdnbigbuy.com/images/8033288922605_S72126803_P00.jpg,https://cdnbigbuy.com/images/8033288922605_R40.jpg,https://cdnbigbuy.com/images/8033288922605_R50.jpg,https://cdnbigbuy.com/images/8033288922605_R60.jpg,,267.9,1,1,1,1,Generale,5#7,0.3,14.15,12.43,10.11,0.3,1778.19
S0389461,7895653278615,S0389461,Autres,Bricolage,Occhiali da sole Uomo Arnette AN4331-29266R,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Occhiali da sole Uomo Arnette AN4331-29266R</b>!<br><br><ul><li>Tipo: Occhiali da sole Uomo</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Genere: Uomo</li><li>Materiale delle lenti: Policarbonato</li><li>Colore: Azzurro</li><li>Materiale: Resina</li><li>Colore delle lenti: Verde</li><li>Include: Include custodia o copertura del marchio</li><li>Filtro solare: Categoria 3</li></ul>",https://cdnbigbuy.com/images/7895653278615_S0389461_P00.jpg,https://cdnbigbuy.com/images/7895653278615_S0389461_P10.jpg,,,,60.33,1,1,2,1,Generale,5#7,0.3,10.0,10.0,10.0,0.3,1000.0
M0124177,8430992116496,M0124177,Autres,Bricolage,Multivitaminico e Minerale Leotron Woman 90 compresse,"Se ti piace prenderti cura della tua salute e sei alla ricerca di prodotti che ti offrano <b>protezione e benessere</b>, compra <b>Multivitaminico e Minerale Leotron Woman 90 compresse</b> e molti altri <b>prodotti Leotron</b> ai migliori prezzi!<br><br><ul><li>Quantità: 90 compresse</li><li>Tipo: Integratori e vitamine</li></ul>",https://cdnbigbuy.com/images/8430992116496_M0124177_P00.jpg,,,,,33.71,1,1,2,1,Generale,5#7,0.27,9.33,6.93,11.66,0.27,753.9
S3701837,4002581343909,S3701837,Autres,Bricolage,"Adesivo per Pneumatici Foliatec Bianco (4 x 2,15 m)","Attrezza il tuo veicolo con le ultime novità del settore! Compra <b>Adesivo per Pneumatici Foliatec Bianco (4 x 2,15 m)</b> e fai in modo che non ti manchi nulla!<br><ul><li>Adatto per: Esterno</li><li>Ruote: Ruote x 4</li><li>Setole: Resistenti al calore</li><li>Include: <ul><li>4 x  2,15 m</li><li>Kit di montaggio</li><li>1 x 0,4 m</li></ul></li><li>Colore: Bianco</li><li>Uso consigliato: Motocicletta</li></ul>",https://cdnbigbuy.com/images/4002581343909_A00.jpg,https://cdnbigbuy.com/images/4002581343909_I10.jpg,https://cdnbigbuy.com/images/4002581343909_I00.jpg,,,13.47,1,1,50,1,Generale,5#7,0.05,2.0,16.0,26.0,0.05,832.0
S2237224,4899888787730,S2237224,Autres,Bricolage,Set di Bicchieri Algon Rosso 200 ml 10 Pezzi (18 Unità),"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Set di Bicchieri Algon Rosso 200 ml 10 Pezzi (18 Unità)</b> al miglior prezzo.<br><br><ul><li>Colore: Rosso</li><li>Materiale: Cartone</li><li>Capacità: 200 ml</li><li>Tipo: <ul><li>Bicchiere</li><li>Set di Bicchieri</li></ul></li><li>Numero di pezzi: 10 Pezzi</li><li>Unità: 18 Unità</li></ul>",https://cdnbigbuy.com/images/s2237224_1746007886-remove-background_icon1.jpg,https://cdnbigbuy.com/images/S2237224_1746007886-remove-background1.jpg,https://cdnbigbuy.com/images/S2237224_P61.jpg,,,15.92,1,1,50,1,Generale,5#7,1.0,1.0,1.0,1.0,1.0,1.0
D1400842,8435631905318,D1400842,Autres,Bricolage,"Marbueno Sedia Pieghevole Resina Bianca 44x53x83 cm Catering, Spiaggia e Campeggio 10531","<p>Se vuoi dare un tocco d'originalità alla tua casa, con <b>Sedia Pieghevole Marbueno Grigio 53 x 83 x 44 cm</b> potrai farlo.</p><br><br><ul><li>Caratteristiche: <ul><li>Pieghevole</li><li>Resistente</li><li>Alta qualità</li><li>Resistente agli agenti atmosferici</li><li>Portatile</li></ul></li><li>Design: <ul><li>Moderno</li><li>Elegante</li></ul></li><li>Materiale: <ul><li>Acciaio</li><li>Resina</li></ul></li><li>Tipo: Sedia</li><li>Colore: Grigio</li><li>Istruzioni per il lavaggio: Pulire con panno bagnato</li><li>Uso consigliato: <ul><li>Spiaggia</li><li>Esterno</li><li>Giardino</li><li>Campeggio</li><li>Ristorazione</li></ul></li><li>Dimensioni appross.: 53 x 83 x 44 cm</li></ul>",https://cdnbigbuy.com/images/8435631905318_D1400842_P00.jpg,https://cdnbigbuy.com/images/8435631905318_D1400842_P10.jpg,https://cdnbigbuy.com/images/8435631905318_D1400842_P20.jpg,,,30.71,1,1,48,1,Generale,5#7,4.5,109.0,22.0,46.5,4.5,111507.0
S6416585,8718824609805,S6416585,Autres,Bricolage,Boxer da Uomo Puma 521015001,"Se stai pensando di rinnovare il tuo armadio, compra <b>Boxer da Uomo Puma 521015001</b> e altri <b>prodotti Puma</b>! La migliore qualità al miglior prezzo è già a portata di mano!<br><br><ul><li>Colore: Rosso</li><li>Genere: Uomo</li><li>Composizione: <ul><li>100 % cotone</li><li>100% Elastam</li><li>90 % cotone e 10 % elastam</li></ul></li><li>Età consigliata: Adulti</li><li>Include: 2 paia</li></ul>",https://cdnbigbuy.com/images/8718824609805_S6416585_P03.jpg,,,,,17.16,1,1,2,1,Generale,5#7,1.2,27.4,19.8,15.4,1.2,8354.81
S7904755,8425998744958,S7904755,Autres,Bricolage,Adattatore Altadex,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Adattatore Altadex</b>!<br><br><ul><li>Tipo: <ul><li>Giardino</li><li>Sistema di irrigazione</li><li>Adattatore</li><li>Riduttore</li></ul></li><li>Materiale: polipropilene</li><li>Caratteristiche: Valvola di controllo della pressione</li><li>Paese/regione di produzione: Spagna</li><li>Colore: Nero</li></ul>",https://cdnbigbuy.com/images/8425998744958_S7904755_P01.jpg,,,,,10.31,1,1,50,1,Generale,5#7,0.03,10.0,10.0,15.0,0.03,1500.0
S7902713,8435223415508,S7902713,Autres,Bricolage,"Forbicine Mota TJ08F Tagliafilo 8"" Acciaio al cromo vanadio 4 mm 20 cm","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Forbicine Mota TJ08F Tagliafilo 8"" Acciaio al cromo vanadio 4 mm 20 cm</b> al miglior prezzo.<br><br><ul><li>Tipo: <ul><li>Forbicine</li><li>Tagliafilo</li></ul></li><li>Dimensione: 8""</li><li>Materiale: Acciaio al cromo vanadio</li><li>Dimensioni di taglio: 4 mm</li><li>Dimensioni appross.: 20 cm</li></ul>",https://cdnbigbuy.com/images/S7902713_2714_1692703392-cropped1.jpg,,,,,20.7,1,1,2,1,Generale,5#7,0.4,4.0,9.71,20.0,0.4,776.8
S71017404,8720689037464,S71017404,Autres,Bricolage,Testina di Ricambio Philips Bianco,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Testina di Ricambio Philips Bianco</b>!<br><br><ul><li>Tipo: Testina di Ricambio</li><li>Colore: Bianco</li><li>Compatibile: Philips</li></ul>",https://cdnbigbuy.com/images/8720689037464_S71017404_P00.jpg,https://cdnbigbuy.com/images/8720689037464_S71017404_P10.jpg,https://cdnbigbuy.com/images/8720689037464_S71017404_P20.jpg,https://cdnbigbuy.com/images/8720689037464_S71017404_P30.jpg,,62.26,1,1,2,1,Generale,5#7,0.07,17.2,10.06,15.36,0.07,2657.77
S5631099,5901969445541,S5631099,Autres,Bricolage,Zaino per Portatile Natec Niala Hunter Green,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Zaino per Portatile Natec Niala Hunter Green</b> al miglior prezzo.<br><br><ul><li>Colore: Nero</li><li>Dimensione: 15,6""</li><li>Tipo: Zaino per Portatile</li></ul>",https://cdnbigbuy.com/images/5901969445541_S5631099_P00.jpg,,,,,37.81,1,1,8,1,Generale,5#7,0.2,14.16,11.38,12.49,0.2,2012.65
S71013735,6975253983308,S71013735,Autres,Bricolage,Citofono Intelligente Reolink (24 V) (12 - 24 V),"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Citofono Intelligente Reolink (24 V) (12 - 24 V)</b> al miglior prezzo.<br><br><ul><li>Colore: Nero</li><li>Caratteristiche: <ul><li>Altoparlanti integrati</li><li>Riduzione del rumore</li><li>Microfono integrato</li><li>Fotocamera integrata</li><li>Guida all'installazione inclusa</li><li>Scheda di lettura integrata</li></ul></li><li>Voltaggio: <ul><li>24 V</li><li>12 - 24 V</li></ul></li><li>Classificazione IP: IP65</li><li>Fonte di Alimentazione: Con cavo</li><li>Include: <ul><li>Viti</li><li>Cavo RJ45</li><li>Staffe di montaggio</li></ul></li><li>Schede di memoria compatibili: Micro SD</li><li>Sensore: CMOS</li><li>Frequenza di ingresso AC: 50-60 Hz</li><li>Tipo di Installazione: Montaggio a parete</li><li>Formato: H.264</li><li>Raggio d'azione di umidità: 10 % - 90 %</li><li>Risoluzione (px): 2560 x 1920 px</li></ul>",https://cdnbigbuy.com/images/6975253983308_S91102763_P00.jpg,https://cdnbigbuy.com/images/6975253983308_S9196650_P00.jpg,https://cdnbigbuy.com/images/6975253983308_S91102763_P10.jpg,https://cdnbigbuy.com/images/6975253983308_S91102763_P20.jpg,,160.4,1,1,10,1,Generale,5#7,0.79,17.5,15.0,8.93,0.79,2344.12
S77223382,6932169343909,S77223382,Autres,Bricolage,Auricolari Wireless con Custodia di Ricarica Oppo Enco X3i,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Auricolari Wireless con Custodia di Ricarica Oppo Enco X3i</b> al miglior prezzo.<br><br><ul><li>Caratteristiche: <ul><li>Senza Fili</li><li>Senza fili</li><li>Microfono incorporato</li><li>Custodia</li><li>Riduzione del rumore</li><li>Microfono integrato</li><li>Telecomando Touch</li></ul></li><li>Connessione USB: No</li><li>Fonte di Alimentazione: Batteria</li><li>Materiale: Silicone</li><li>Tipo: <ul><li>Auricolari</li><li>Auricolari con Microfono</li><li>Intrauricolari</li><li>Auricolari in-ear</li></ul></li><li>Colore: <ul><li>Azzurro</li><li>Turchese</li></ul></li><li>Connessioni: USB-C</li><li>Connettività: <ul><li>Bluetooth</li><li>Senza Fili</li><li>Bluetooth 5.3</li></ul></li><li>Tipo di cuffie: Interno intrauricolari</li><li>Classificazione IP: IP55</li><li>Gamma: 10 m</li><li>Compatibile: <ul><li>Android, iOS</li><li>OPPO</li></ul></li><li>Intensità del suono: 110 dB</li><li>Tecnologia: True Wireless Stereo (TWS)</li><li>Tipo di controllo: Touch Screen</li><li>Batteria: Sì</li><li>Età consigliata: Adulti</li><li>Auricolari: Binaural</li><li>Uso consigliato: Chiamate e musica</li><li>Intervallo di circa: 10 h</li></ul>",https://cdnbigbuy.com/images/6932169343909_I00.jpg,https://cdnbigbuy.com/images/6932169343909_I10.jpg,https://cdnbigbuy.com/images/6932169343909_R20.jpg,https://cdnbigbuy.com/images/6932169343909_R30.jpg,,124.44,1,1,25,1,Generale,5#7,0.41,15.52,15.05,11.41,0.41,2665.1
S3053851,8424002103019,S3053851,Autres,Bricolage,Cuscino Home ESPRIT Beige 45 x 45 x 45 cm,"<p>Se vuoi dare un tocco d'originalità alla tua casa, con <b>Cuscino Home ESPRIT Beige 45 x 45 x 45 cm</b> potrai farlo.</p><br><br><ul><li>Tipo: Cuscino</li><li>Colore: Beige</li><li>Grammatura: 420 g/m²</li><li>Composizione: Poliestere</li><li>Dimensioni appross.: 45 x 45 x 45 cm</li></ul>",https://cdnbigbuy.com/images/8424002103019_S3053851_P31.jpg,https://cdnbigbuy.com/images/8424002103019_S3053851_P21.jpg,https://cdnbigbuy.com/images/8424002103019_S3053851_P11.jpg,https://cdnbigbuy.com/images/8424002103019_S3053851_P01.jpg,,10.86,1,1,50,1,Generale,5#7,0.42,46.0,46.0,42.0,0.42,88872.0
S7715318,4002888362320,S7715318,Autres,Bricolage,Cavo DVI LINDY 36232 2 m Nero,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Cavo DVI LINDY 36232 2 m Nero</b> al miglior prezzo.<br><br><ul><li>Connessioni: Maschio</li><li>Lunghezza del cavo: 2 m</li><li>Colore: Nero</li><li>Voltaggio: 5 V</li><li>Peso: 230 g</li></ul>",https://cdnbigbuy.com/images/4002888362320_R00.jpg,,,,,25.53,1,1,5,1,Generale,5#7,0.72,25.0,22.0,1.0,0.72,550.0
S7900751,8425998321036,S7900751,Autres,Bricolage,Applique da Parete EDM 32103 Nero 60 W,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Applique da Parete EDM 32103 Nero 60 W</b> al miglior prezzo.<br><br><ul><li>Colore: Nero</li><li>Materiale: Metallo</li><li>Tappo: E27</li><li>Voltaggio: 220-240 V</li><li>Potenza: 60 W</li><li>Dimensioni appross.: 27,5 x 37 x 32 cm</li><li>Stile: Vintage</li><li>Fonte di Alimentazione: Corrente alternata</li><li>Peso: 2,01 Kg</li></ul>",https://cdnbigbuy.com/images/8425998321036_R02.jpg,https://cdnbigbuy.com/images/8425998321036_S7900751_P12.jpg,,,,53.36,1,1,50,1,Generale,5#7,2.01,30.0,40.0,35.0,2.01,42000.0
S0424477,8713016096357,S0424477,Autres,Bricolage,"Friggitrice Tristar FR-6898PR 3,5 L 1500W Nero 2000 W 3 L 5 L","Se cerchi elettrodomestici per la tua casa ai migliori prezzi, non lasciarti sfuggire <b>Friggitrice Tristar FR-6898PR 3,5 L 1500W Nero 2000 W 3 L 5 L</b> e una vasta selezione di piccoli elettrodomestici di qualità!<br><br><ul><li>Colore: Nero</li><li>Potenza: <ul><li>2000 W</li><li>1300 W</li></ul></li><li>Capacità: <ul><li>3 L</li><li>5 L</li><li>3,5 L</li></ul></li><li>Caratteristiche: <ul><li>Indicatore luminoso</li><li>Scompartimento per il cavo</li><li>Protezione contro il surriscaldamento</li><li>Temperatura regolabile</li></ul></li><li>Tipo di controllo: Girevole</li><li>Prodotto plug-in: Sì</li><li>Tipo di presa: Spina EU</li><li>Materiale: Plastica</li></ul><br><p>Tristar FR-6898PR. Tipo di prodotto: Friggitrice, Capacità: 3 L, Temperatura (min): 130 °C. Tipo di costruzione: Singolo, Colore del prodotto: Nero, Tipo di controllo: Manopola. Potenza: 2000 W</p><br><ul><li>Tipo di prodotto: Friggitrice</li><li>Capacità: 3 L</li><li>Termostato regolabile: Sì</li><li>Indicatore di contenuto massimo: Sì</li><li>Temperatura (min): 130 °C</li><li>Temperatura (max): 190 °C</li><li>Filtro: No</li><li>Timer digitale: No</li><li>Tipo di costruzione: Singolo</li><li>Colore del prodotto: Nero</li><li>Tipo di controllo: Manopola</li><li>Posizionamento dell'apparecchio: Indipendente</li><li>Materiali: Acciaio inossidabile</li><li>Maniglia(e): Sì</li><li>Impugnatura pieghevole: Sì</li><li>Numero di elementi riscaldanti: 1</li><li>Maniglia removibile: Sì</li><li>Rivestimento interno: Smaltato</li><li>Facile smontaggio: Sì</li><li>Custodia cavo: Sì</li><li>Piedini antiscivolo: Sì</li><li>Zona fredda: Sì</li><li>Display incorporato: No</li><li>Spia: Sì</li><li>Indicatore raggiungimento temperatura: Sì</li><li>Potenza: 2000 W</li><li>Arresto di sicurezza contro il surriscaldamento: Sì</li></ul>",https://cdnbigbuy.com/images/87130160963571.jpg,,,,,79.04,1,1,10,1,Generale,5#7,11.6,51.0,48.0,45.0,11.6,110160.0
S7916435,8425998719055,S7916435,Autres,Bricolage,"Programmatore EDM 71905 Nero 220-240 V 10,5 M","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Programmatore EDM 71905 Nero 220-240 V 10,5 M</b> al miglior prezzo.<br><br><ul><li>Voltaggio: 220-240 V</li><li>Classificazione IP: IP44</li><li>Colore: <ul><li>Nero</li><li>Multicolore</li></ul></li><li>Caratteristiche: Multifunzionale</li><li>Non Include: Trasformatore</li><li>Dimensioni appross.: 10,5 M</li><li>Fonte di Alimentazione: Corrente CC/CA</li></ul>",https://cdnbigbuy.com/images/8425998719055_R0_WBG2.jpg,https://cdnbigbuy.com/images/8425998719055_S7916435_P02.jpg,,,,17.11,1,1,50,1,Generale,5#7,0.27,11.0,25.0,15.0,0.27,4125.0
S7905625,8424084008714,S7905625,Autres,Bricolage,Topicida Massó Roe-grano 150 g,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Topicida Massó Roe-grano 150 g</b> al miglior prezzo.<br><br><ul><li>Tipo: <ul><li>Topicida</li><li>In Chicchi</li></ul></li><li>Adatto per: Interno/Esterno</li><li>Uso consigliato: Ratti</li><li>Capacità: 150 g</li></ul>",https://cdnbigbuy.com/images/8424084008714_00_WBG1.jpg,,,,,7.21,1,1,50,1,Generale,5#7,0.19,20.0,20.0,10.0,0.19,4000.0
S7928641,8720169072510,S7928641,Autres,Bricolage,Luce antibuio Wiz 3 m Bianco,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Luce antibuio Wiz 3 m Bianco</b> al miglior prezzo.<br><br><ul><li>Fonte di Alimentazione: Corrente alternata</li><li>Tipo di lampadina: LED</li><li>Tensione di uscita: 20 V</li><li>Lunghezza: <ul><li>300 cm</li><li>3 m</li></ul></li><li>Larghezza: 1 cm</li><li>Colore: Bianco</li><li>Materiale: Plastica</li><li>Lingua: Francese</li><li>Voltaggio: <ul><li>20 V</li><li>220-240 V</li></ul></li><li>Tecnologia: LED</li><li>Classificazione IP: IP20</li><li>Non Include: Adattatore AC</li><li>Compatibile: Telecomando</li><li>Durata: 15000 h</li></ul>",https://cdnbigbuy.com/images/8720169072510_S9173527_P00.jpg,https://cdnbigbuy.com/images/8720169072510_R30.jpg,https://cdnbigbuy.com/images/8720169072510_I00.jpg,https://cdnbigbuy.com/images/8720169072510_R100.jpg,,136.35,1,1,10,1,Generale,5#7,1.02,12.93,13.4,10.5,1.02,1819.25
S7915463,8425998316957,S7915463,Autres,Bricolage,Tubo LED EDM 31695 A E 7 W 600 lm (4000 K),"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Tubo LED EDM 31695 A E 7 W 600 lm (4000 K)</b> al miglior prezzo.<br><br><ul><li>Classificazione IP: IP20</li><li>Tipo: Tubo LED</li><li>Colore: Bianco</li><li>Angolo: 160º</li><li>Intervallo di circa: 25000 h</li><li>Temperatura di colore: 4000 K</li><li>Voltaggio: 220-240 V</li><li>Tipo di luce: Giorno</li><li>Potenza: 7 W</li><li>Classificazione energetica: <ul><li>A</li><li>E</li></ul></li><li>Materiale: <ul><li>Alluminio</li><li>Plastica</li></ul></li><li>Flusso luminoso: 600 lm</li><li>Dimensioni appross.: <ul><li>50,5 x 2,5 x 3,6 cm</li><li>50.5 x 3 x 3.7 cm</li></ul></li></ul>",https://cdnbigbuy.com/images/8425998316957_00_WBG2.jpg,https://cdnbigbuy.com/images/8425998316957_S7915463_P02.jpg,https://cdnbigbuy.com/images/8425998316957_S7915463_P12.jpg,,,14.5,1,1,50,1,Generale,5#7,0.28,5.33,46.08,5.33,0.28,1309.08
S72107924,7612901685304,S72107924,Autres,Bricolage,Orecchini Donna Breil TJ3528 Argento puro 925,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Orecchini Donna Breil TJ3528 Argento puro 925</b>!<br><br><ul><li>Genere: Donna</li><li>Tipo: <ul><li>Orecchini Donna</li><li>Orecchini</li></ul></li><li>Materiale: Argento puro 925</li><li>Include: Include custodia o copertura del marchio</li><li>Cristallo: Minerale</li></ul>",https://cdnbigbuy.com/images/7612901685304_S72107924_P00.jpg,https://cdnbigbuy.com/images/7612901685304_S72107924_P10.jpg,,,,75.75,1,1,1,1,Generale,5#7,0.23,9.33,9.5,10.99,0.23,974.1
S7928634,8720169500259,S7928634,Autres,Bricolage,Striscia LED Philips projectline 18 W 58 x 6 x 6 cm 2000 Lm,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Striscia LED Philips projectline 18 W 58 x 6 x 6 cm 2000 Lm</b> al miglior prezzo.<br><br><p>La <b>regleta LED projectline</b> di <b>Philips</b> è una soluzione di illuminazione robusta ed efficiente progettata per uso esterno, ideale per ambienti che richiedono una fonte luminosa duratura e resistente a condizioni avverse. Questa <b>regleta stagna</b> è realizzata in <b>plastica</b> di alta qualità di colore <b>bianco</b> e dispone di un grado di protezione <b>IP65</b>, che la rende completamente impermeabile all’acqua e protetta dalla polvere, garantendo un funzionamento affidabile all’esterno. Funziona con una tensione di <b>220-240 V</b> e una frequenza di <b>50/60 Hz</b>, consumando <b>18 W</b> per offrire un’illuminazione potente e uniforme con una temperatura colore di <b>4000 K</b> (luce giorno), che fornisce una luce neutra ideale per una visibilità chiara e naturale. La sua resa luminosa raggiunge i <b>2000 lumen</b>, assicurando un’ampia copertura luminosa negli spazi esterni. Il design della regleta permette di collegare fino a <b>sei unità in serie</b>, facilitando l’espansione e la continuità del sistema di illuminazione in diverse installazioni. Con dimensioni di <b>58 x 6 x 6 cm</b>, si adatta facilmente a molte configurazioni senza occupare troppo spazio. Inoltre, la sua durata stimata di <b>35.000 ore</b> garantisce una lunga vita utile, riducendo la necessità di manutenzione o sostituzioni frequenti. Prodotta in <b>Spagna</b>, unisce la garanzia di qualità europea alla tecnologia affidabile di Philips, affermandosi come un’opzione pratica e sicura per illuminare aree esterne con requisiti tecnici specifici. Questa regleta LED rappresenta un’alternativa efficiente e duratura per progetti di illuminazione esterna che cercano qualità, resistenza e prestazioni tecniche comprovate.</p><br><br><ul><li>Prodot",https://cdnbigbuy.com/images/8720169500259_S7928634_P00.jpg,https://cdnbigbuy.com/images/8720169500259_S7928634_P10.jpg,https://cdnbigbuy.com/images/8720169500259_I00.jpg,https://cdnbigbuy.com/images/8720169500259_I10.jpg,,45.52,1,1,10,1,Generale,5#7,0.54,6.0,58.0,6.0,0.54,2088.0
