sku,ean,sku_manufacturer,brand,mm_category,title,description,image_1,image_2,image_3,image_4,image_5,product_price_vat_inc,min_quantity,increment,quantity,use_grid,carrier_grid_1,shipping_time_carrier_grid_1,width,width_unit,height,height_unit,length,length_unit,weight,weight_unit,volume,DisplayWeight,Parent_SKU,parent_title
S3062969,8424002224677,S3062969,Autres,20204,Quadro Home ESPRIT Marrone Buddha Orientale 80 x 5 x 120 cm,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Quadro Home ESPRIT Marrone Buddha Orientale 80 x 5 x 120 cm</b>!<br><br><ul><li>Tipo: Quadro</li><li>Colore: Marrone</li><li>Materiale: Pino</li><li>Larghezza: 80 cm</li><li>Alto: 1,2 m</li><li>Design: <ul><li>Buddha</li><li>Orientale</li></ul></li><li>Composizione: Poliestere</li><li>Dimensioni appross.: 80 x 5 x 120 cm</li></ul>",https://cdnbigbuy.com/images/8424002224677_S3062969_P50.jpg,https://cdnbigbuy.com/images/8424002224677_S3062969_P40.jpg,https://cdnbigbuy.com/images/8424002224677_S3062969_P30.jpg,https://cdnbigbuy.com/images/8424002224677_S3062969_P20.jpg,https://cdnbigbuy.com/images/8424002224677_S3062969_P10.jpg,73.45,1,1,50,1,Generale,5#7,27.8,cm,28.7,cm,49.0,cm,4.2,kg,39095.14,4.2,1252912,Quadro Home ESPRIT Marrone Buddha Orientale 80 x 5 x 120 cm
S3062037,8424002217853,S3062037,Autres,20204,Vaso Home ESPRIT Bambù Rattan Tropicale 46 x 40 x 40 cm,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Vaso Home ESPRIT Bambù Rattan Tropicale 46 x 40 x 40 cm</b>!<br><br><ul><li>Tipo: Vaso</li><li>Materiale: <ul><li>Bambù</li><li>Rattan</li></ul></li><li>Design: Tropicale</li><li>Dimensioni appross.: 46 x 40 x 40 cm</li></ul>",https://cdnbigbuy.com/images/8424002217853_S3062037_P40.jpg,https://cdnbigbuy.com/images/8424002217853_S3062037_P10.jpg,https://cdnbigbuy.com/images/8424002217853_S3062037_P20.jpg,https://cdnbigbuy.com/images/8424002217853_S3062037_P30.jpg,https://cdnbigbuy.com/images/8424002217853_S3062037_P00.jpg,98.29,1,1,25,1,Generale,5#7,41.0,cm,42.0,cm,46.0,cm,4.7,kg,79212.0,4.7,1226457,Vaso Home ESPRIT Bambù Rattan Tropicale 46 x 40 x 40 cm
S72132249,0886895592055,S72132249,Autres,20204,Occhiali da sole Unisex Converse CV307S 58001,"Se ti piace sfoggiare le ultime novità in tema di <b>moda e accessori</b> e gli accessori sono fondamentali per la tua immagine, non lasciarti sfuggire <b>Occhiali da sole Unisex Converse CV307S 58001</b>! Vantati delle migliori marche di <b>occhiali da sole</b>.<br><br><ul><li>Tipo: Occhiali da sole Unisex</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Genere: Unisex</li></ul>",https://cdnbigbuy.com/images/0886895592055_S72132249_P00.jpg,https://cdnbigbuy.com/images/0886895592055_S72132249_P20.jpg,https://cdnbigbuy.com/images/0886895592055_R00.jpg,https://cdnbigbuy.com/images/0886895592055_S72132249_P10.jpg,,92.96,1,1,25,1,Generale,5#7,9.5,cm,10.2,cm,10.0,cm,0.23,kg,969.0,0.23,1251957,Occhiali da sole Unisex Converse CV307S 58001
S55274181,0617885092312,S55274181,Autres,20204,Videogiochi Powera COMFORT GRIP JOY-CON SWITCH,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Videogiochi Powera COMFORT GRIP JOY-CON SWITCH</b> al miglior prezzo.<br><br><ul><li>Tipo: Videogiochi</li><li>Colore: Bianco</li><li>Materiale: <ul><li>Caucciù</li><li>Gomma</li></ul></li><li>Piattaforma: Nintendo Switch</li><li>Lingua: Inglese</li><li>Compatibile: Nintendo Switch</li></ul>",https://cdnbigbuy.com/images/998431840.jpg,https://cdnbigbuy.com/images/0617885092312_S55274181_P00.jpg,https://cdnbigbuy.com/images/998431870.jpg,https://cdnbigbuy.com/images/0617885092312_R60.jpg,https://cdnbigbuy.com/images/0617885092312_R20.jpg,18.67,1,1,2,1,Generale,5#7,12.0,cm,5.0,cm,16.0,cm,0.14,kg,960.0,0.14,1251536,Videogiochi Powera COMFORT GRIP JOY-CON SWITCH
S0395137,0889214600530,S0395137,Autres,20204,Occhiali da sole Donna Guess GF00055-5301B Ø 53 mm,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Occhiali da sole Donna Guess GF00055-5301B Ø 53 mm</b>!<br><br><ul><li>Tipo: Occhiali da sole Donna</li><li>Genere: Donna</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Materiale delle lenti: Policarbonato</li><li>Colore: <ul><li>Nero</li><li>Grigio</li></ul></li><li>Materiale: Resina</li><li>Include: Include custodia o copertura del marchio</li><li>Ponte: 19 mm</li><li>Stanghette: 145 mm</li><li>Lenti: Ø 53 mm</li></ul>",https://cdnbigbuy.com/images/0889214600530_S0395137_P00.jpg,https://cdnbigbuy.com/images/0889214600530_S0395137_P10.jpg,,,,43.4,1,1,5,1,Generale,5#7,10.0,cm,10.0,cm,10.0,cm,0.3,kg,1000.0,0.3,1252097,Occhiali da sole Donna Guess GF00055-5301B Ø 53 mm
M1205505,4013349560179,M1205505,Autres,20204,Spazzola abrasiva per smerigliatrice Osborn M14,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Spazzola abrasiva per smerigliatrice Osborn M14</b> al miglior prezzo.<br><br><ul><li>Tipo: Spazzola</li><li>Materiale: Acciaio</li><li>Velocità: 6500 rpm</li><li>Diametro: 125 mm</li><li>Diametro del filamento: 0,30 mm</li><li>Lunghezza del filamento: 30 mm</li></ul>",https://cdnbigbuy.com/images/4013349560179_M1205505_P00.jpg,https://cdnbigbuy.com/images/4013349560179_M1205505_P10.jpg,https://cdnbigbuy.com/images/4013349560179_M1205505_P20.jpg,https://cdnbigbuy.com/images/4013349560179_M1205505_P30.jpg,,32.87,1,1,4,1,Generale,5#7,30.0,cm,30.0,cm,30.0,cm,0.69,kg,27000.0,0.69,1224954,Spazzola abrasiva per smerigliatrice Osborn M14
S2443349,8412688485987,S2443349,Autres,20204,"Set Safta Azzurro Multicolore Silicone 19,5 x 23 cm Portapenne","I bambini meritano il meglio, per questo ti presentiamo <b>Set Safta Azzurro Multicolore Silicone 19,5 x 23 cm Portapenne</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Safta</b> e altre marche e brevetti ai migliori prezzi!<br><br><ul><li>Materiale: Silicone</li><li>Numero di pezzi: 8 Pezzi</li><li>Genere: Per ragazzi</li><li>Tipo: <ul><li>Portapenne</li><li>Set</li></ul></li><li>Colore: <ul><li>Multicolore</li><li>Azzurro</li></ul></li><li>Dimensioni appross.: 19,5 x 23 cm</li></ul><br><br>Informazioni importanti: Disegni assortiti inviati in modo aleatorio a seconda della disponibilità in magazzino. <br><br> Informazioni importanti: L'immagine potrebbe non mostrare tutti i modelli assortiti disponibili.",https://cdnbigbuy.com/images/8412688507177_S2443349_P00_WBG0.jpg,https://cdnbigbuy.com/images/8412688485987_S2443349_P10.jpg,https://cdnbigbuy.com/images/8412688485987_S2443349_P20.jpg,https://cdnbigbuy.com/images/8412688507177_S2443349_P0_WBG0.jpg,https://cdnbigbuy.com/images/8412688485987_S2443349_P00.jpg,48.61,1,1,50,1,Generale,5#7,17.9,cm,15.0,cm,14.7,cm,1.68,kg,3946.95,1.68,1242914,"Set Safta Azzurro Multicolore Silicone 19,5 x 23 cm Portapenne"
S2229683,4899888700531,S2229683,Autres,20204,"Detergente Quttin Bottiglia (34 x 4,5 cm)","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Detergente Quttin Bottiglia (34 x 4,5 cm)</b> al miglior prezzo.<br><br><ul><li>Tipo: Bottiglia</li><li>Dimensioni appross.: 34 x 4,5 cm</li></ul>",https://cdnbigbuy.com/images/8433774723462_S2229683_P0-v_1_icon1.jpg,https://cdnbigbuy.com/images/8433774723462_S2229683_P0-v_11.jpg,https://cdnbigbuy.com/images/8433774723462_S2229683_P61.jpg,https://cdnbigbuy.com/images/8433774723462_S2229683_P71.jpg,,45.7,1,1,50,1,Generale,5#7,31.0,cm,12.0,cm,41.0,cm,11.84,kg,15252.0,11.84,724090,"Detergente Quttin Bottiglia (34 x 4,5 cm)"
M1206895,4016532207950,M1206895,Autres,20204,Lubrificatore idraulico UMETA 71412 (25 Unità),Attrezza il tuo veicolo con le ultime novità del settore! Compra <b>Lubrificatore idraulico UMETA 71412 (25 Unità)</b> e fai in modo che non ti manchi nulla!<br><br><ul><li>Tipo: Lubrificatore idraulico</li><li>Unità: 25 Unità</li><li>Angolo: 45º</li></ul>,https://cdnbigbuy.com/images/4016532207950_M1206895_P00.jpg,https://cdnbigbuy.com/images/4016532207950_M1206895_P10.jpg,,,,138.5,1,1,5,1,Generale,5#7,12.0,cm,10.0,cm,6.0,cm,0.3,kg,720.0,0.3,1216942,Lubrificatore idraulico UMETA 71412 (25 Unità)
S0395279,0889214465085,S0395279,Autres,20204,Occhiali da sole Donna Guess GU7911-5541E Ø 55 mm,"Se ti piace sfoggiare le ultime novità in tema di <b>moda e accessori</b> e gli accessori sono fondamentali per la tua immagine, non lasciarti sfuggire <b>Occhiali da sole Donna Guess GU7911-5541E Ø 55 mm</b>! Vantati delle migliori marche di <b>occhiali da sole</b>.<br><br><ul><li>Tipo: Occhiali da sole Donna</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Materiale delle lenti: Policarbonato</li><li>Colore: <ul><li>Giallo</li><li>Viola</li></ul></li><li>Materiale: Resina</li><li>Include: Include custodia o copertura del marchio</li><li>Ponte: 18 mm</li><li>Stanghette: 140 mm</li><li>Lenti: Ø 55 mm</li></ul>",https://cdnbigbuy.com/images/0889214465085_S0395279_P00.jpg,https://cdnbigbuy.com/images/0889214465085_R10.jpg,https://cdnbigbuy.com/images/0889214465085_R20.jpg,https://cdnbigbuy.com/images/0889214465085_S0395279_P10.jpg,https://cdnbigbuy.com/images/0889214465085_R00.jpg,49.87,1,1,24,1,Generale,5#7,10.0,cm,10.0,cm,10.0,cm,0.3,kg,1000.0,0.3,1252215,Occhiali da sole Donna Guess GU7911-5541E Ø 55 mm
S3734162,0024844282880,S3734162,Autres,20204,Kit di Aspirazione Diretta K&N KN57S-4900,Attrezza il tuo veicolo con le ultime novità del settore! Compra <b>Kit di Aspirazione Diretta K&N KN57S-4900</b> e fai in modo che non ti manchi nulla!<br><br><ul><li>Veicolo compatibile: <ul><li>Opel Astra G 1.6i</li><li>Opel Astra G 1.7d</li><li>Opel Astra G 1.8i</li><li>Opel Astra G 2.0i</li><li>Opel Astra H 1.4i</li><li>Opel Astra H 1.4l L4 F/I</li><li>Opel Astra H 1.6i Excl. Turbo</li><li>Opel Astra H 1.6l L4 F/I</li><li>Opel Astra H 1.7d</li><li>Opel Astra H 1.8i</li><li>Opel Astra H 1.8l L4 F/I</li><li>Opel Astra H 2.0i</li><li>Opel Astra H 2.0l L4 F/I</li><li>Opel Zafira A 1.6i</li><li>Opel Zafira A 1.8i</li><li>Opel Zafira A 2.0i</li><li>Opel Zafira A 2.2i</li><li>Opel Zafira B 1.6i</li><li>Opel Zafira B 1.8i</li><li>Opel Zafira B 2.0i</li><li>Opel Zafira B 2.2i</li><li>Vauxhall Astra G (Mk4) 1.4i</li><li>Vauxhall Astra G (Mk4) 1.6i</li><li>Vauxhall Astra G (Mk4) 1.7d</li><li>Vauxhall Astra G (Mk4) 1.8i</li><li>Vauxhall Astra G (Mk4) 2.0i</li><li>Vauxhall Astra H (Mk5) 1.4i</li><li>Vauxhall Astra H (Mk5) 1.6i Excl. Turbo</li><li>Vauxhall Astra H (Mk5) 1.7d</li><li>Vauxhall Astra H (Mk5) 1.8i</li><li>Vauxhall Astra H (Mk5) 2.0i</li><li>Vauxhall Astra Mk5 1.4l L4 F/I</li><li>Vauxhall Astra Mk5 1.6l L4 F/I</li><li>Vauxhall Astra Mk5 1.8l L4 F/I</li><li>Vauxhall Astra Mk5 2.0l L4 F/I</li></ul></li><li>Forma: Rotondo</li></ul>,https://cdnbigbuy.com/images/0024844282880_S3734162_P00.jpg,https://cdnbigbuy.com/images/0024844282880_R90.jpg,https://cdnbigbuy.com/images/0024844282880_R50.jpg,https://cdnbigbuy.com/images/0024844282880_R10.jpg,https://cdnbigbuy.com/images/0024844282880_R60.jpg,203.47,1,1,2,1,Generale,5#7,11.8,cm,15.3,cm,11.8,cm,3.81,kg,2130.37,3.81,1231930,Kit di Aspirazione Diretta K&N KN57S-4900
S8906803,4899888816393,S8906803,Autres,20204,Blocchi Impilabili Winfun 13 x 20 x 13 cm (6 Unità),"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Blocchi Impilabili Winfun 13 x 20 x 13 cm (6 Unità)</b>!<br><br><ul><li>Colore: Multicolore</li><li>Tipo: Blocchi Impilabili</li><li>Materiale: Plastica</li><li>Età consigliata: + 6 Mesi</li><li>Unità: 6 Unità</li><li>Dimensioni appross.: 13 x 20 x 13 cm</li><li>Genere: Per bambini</li><li>Caratteristiche: <ul><li>Senza BPA</li><li>Multicolore</li><li>Gioco di Abilità per Bambini</li><li>Diverse texture per stimolare il bambino</li><li>Favorisce e agevola l'apprendimento</li></ul></li><li>Numero di pezzi: 8 Pezzi</li></ul><br><br>Informazioni importanti: Disegni assortiti inviati in modo aleatorio a seconda della disponibilità in magazzino. <br><br> Informazioni importanti: L'immagine potrebbe non mostrare tutti i modelli assortiti disponibili.",https://cdnbigbuy.com/images/s8906803_p0_icon0.jpg,https://cdnbigbuy.com/images/S8906803_P20.jpg,https://cdnbigbuy.com/images/S8906803_P30.jpg,https://cdnbigbuy.com/images/S8906803_P40.jpg,https://cdnbigbuy.com/images/S8906803_P00.jpg,65.3,1,1,50,1,Generale,5#7,41.5,cm,22.5,cm,30.0,cm,2.02,kg,28012.5,2.02,1232477,Blocchi Impilabili Winfun 13 x 20 x 13 cm (6 Unità)
S8403595,6941388769315,S8403595,Autres,20204,"Bobina di Filamento CoLiDo Rosso Ø 1,75 mm","Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Bobina di Filamento CoLiDo Rosso Ø 1,75 mm</b> al miglior prezzo.<br><br><ul><li>Tipo: Bobina di Filamento</li><li>Colore: Rosso</li><li>Diametro: Ø 1,75 mm</li></ul>",https://cdnbigbuy.com/images/6941388769315_S8403595_P00.jpg,,,,,29.9,1,1,2,1,Generale,5#7,41.8,cm,19.0,cm,42.0,cm,0.71,kg,33356.4,0.71,754613,"Bobina di Filamento CoLiDo Rosso Ø 1,75 mm"
S8907302,4899888824213,S8907302,Autres,20204,Macchinina Radiocomandata BMW 35 X 10 X 14 CM (2 Unità),"I bambini meritano il meglio, per questo ti presentiamo <b>Macchinina Radiocomandata BMW 35 X 10 X 14 CM (2 Unità)</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>BMW</b> ai migliori prezzi!<br><br><ul><li>Tipo: Macchinina Radiocomandata</li><li>Colore: Bianco</li><li>Materiale: Plastica</li><li>Età consigliata: + 6 Anni</li><li>Numero di batterie: 7</li><li>Funziona a batterie: Sì</li><li>Batterie incluse: No</li><li>Tipo di batterie: AA</li><li>Dimensioni appross.: 35 X 10 X 14 CM</li><li>Unità: 2 Unità</li></ul>",https://cdnbigbuy.com/images/s8907302_p0_icon0.jpg,https://cdnbigbuy.com/images/S8907302_P40.jpg,https://cdnbigbuy.com/images/S8907302_P00.jpg,https://cdnbigbuy.com/images/S8907302_P50.jpg,https://cdnbigbuy.com/images/S8907302_P10.jpg,94.43,1,1,50,1,Generale,5#7,45.0,cm,36.0,cm,24.5,cm,2.35,kg,39690.0,2.35,1250110,Macchinina Radiocomandata BMW 35 X 10 X 14 CM (2 Unità)
S05148321,8436603334402,S05148321,Autres,20204,Cofanetto Profumo Donna Tous TOUS 3 Pezzi,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Cofanetto Profumo Donna Tous TOUS 3 Pezzi</b>!<br><br><ul><li>Genere: <ul><li>Donna</li><li>Unisex</li></ul></li><li>Nome della fragranza: Tous</li><li>Numero di pezzi: 3 Pezzi</li><li>Include: <ul><li>Portachiavi</li><li>Eau de Toilette 90 ml</li></ul></li><li>Ingredienti: <ul><li>Water (Aqua)</li><li>Alpha-isomethyl ionone</li><li>Butyl methoxydibenzoylmethane</li><li>Cinnamyl alcohol</li><li>Citronellol</li><li>Coumarin</li><li>Ethylhexyl methoxycinnamate</li><li>Ethylhexyl salicylate</li><li>Fragance (parfum)</li><li>Limonene</li><li>Linalool</li><li>Citral</li><li>Benzyl alcohol</li><li>Benzyl benzoate</li><li>Geraniol</li><li>Alcohol denat (ethyl alcohol)</li></ul></li></ul><br><br>Informazioni importanti: La confezione del prodotto può variare nel design a seconda delle promozioni pubblicitarie del produttore o del periodo dell'anno. Le diverse confezioni sono disponibili fino ad esaurimento scorte..",https://cdnbigbuy.com/images/8436603334402_S05148321_P00.jpg,,,,,73.38,1,1,50,1,Generale,5#7,15.9,cm,21.9,cm,19.1,cm,0.64,kg,6650.81,0.64,1251576,Cofanetto Profumo Donna Tous TOUS 3 Pezzi
S72130263,8434103521407,S72130263,Autres,20204,Orologio Uomo Tous 3000144400,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Orologio Uomo Tous 3000144400</b>!<br><br><ul><li>Genere: Uomo</li><li>Anelli extra: No</li><li>Tipo di orologio: Orologio da polso</li></ul>",https://cdnbigbuy.com/images/8434103521407_R00.jpg,https://cdnbigbuy.com/images/8434103521407_R30.jpg,https://cdnbigbuy.com/images/8434103521407_R40.jpg,https://cdnbigbuy.com/images/8434103521407_R50.jpg,https://cdnbigbuy.com/images/8434103521407_R10.jpg,349.56,1,1,2,1,Generale,5#7,12.4,cm,10.1,cm,14.2,cm,0.3,kg,1778.41,0.3,1238399,Orologio Uomo Tous 3000144400
S0395273,0889214464927,S0395273,Autres,20204,Occhiali da sole Donna Guess GU7908-5259Z Ø 52 mm,"Se ti piace sfoggiare le ultime novità in tema di <b>moda e accessori</b> e gli accessori sono fondamentali per la tua immagine, non lasciarti sfuggire <b>Occhiali da sole Donna Guess GU7908-5259Z Ø 52 mm</b>! Vantati delle migliori marche di <b>occhiali da sole</b>.<br><br><ul><li>Tipo: Occhiali da sole Donna</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Materiale delle lenti: Policarbonato</li><li>Colore: <ul><li>Beige</li><li>Grigio</li></ul></li><li>Materiale: Resina</li><li>Tipo di lente: Degradate</li><li>Include: Include custodia o copertura del marchio</li><li>Ponte: 20 mm</li><li>Stanghette: 140 mm</li><li>Lenti: Ø 52 mm</li></ul>",https://cdnbigbuy.com/images/0889214464927_S0395273_P00.jpg,https://cdnbigbuy.com/images/0889214464927_R10.jpg,https://cdnbigbuy.com/images/0889214464927_R20.jpg,https://cdnbigbuy.com/images/0889214464927_R30.jpg,https://cdnbigbuy.com/images/0889214464927_S0395273_P10.jpg,49.87,1,1,25,1,Generale,5#7,10.0,cm,10.0,cm,10.0,cm,0.3,kg,1000.0,0.3,1252201,Occhiali da sole Donna Guess GU7908-5259Z Ø 52 mm
S2241135,4899888822783,S2241135,Autres,20204,"Vaso La Mediterránea Trasparente 1,5 L (12 Unità)","Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Vaso La Mediterránea Trasparente 1,5 L (12 Unità)</b>!<br><br><ul><li>Tipo: Barattolo di Vetro</li><li>Colore: Trasparente</li><li>Materiale: Vetro</li><li>Unità: 12 Unità</li><li>Capacità: 1,5 L</li></ul>",https://cdnbigbuy.com/images/s2241135_p1_icon0.jpg,https://cdnbigbuy.com/images/S2241135_P50.jpg,https://cdnbigbuy.com/images/S2241135_P40.jpg,https://cdnbigbuy.com/images/S2241135_P30.jpg,https://cdnbigbuy.com/images/S2241135_P20.jpg,48.21,1,1,50,1,Generale,5#7,37.8,cm,22.9,cm,49.5,cm,8.65,kg,42848.19,8.65,1250100,"Vaso La Mediterránea Trasparente 1,5 L (12 Unità)"
S72126262,0889214463883,S72126262,Autres,20204,Montatura per Occhiali Guess,"Se stai pensando di rinnovare il tuo armadio, compra <b>Montatura per Occhiali Guess</b> e altri <b>prodotti Guess</b>! La migliore qualità al miglior prezzo è già a portata di mano!<br><br><ul><li>Caratteristiche: Lenti non graduate</li><li>Tipo: Montatura per Occhiali</li><li>Genere: Unisex</li></ul>",https://cdnbigbuy.com/images/0889214463883_S72126262_P00.jpg,https://cdnbigbuy.com/images/0889214463883_S72126262_P20.jpg,https://cdnbigbuy.com/images/0889214463883_R00.jpg,https://cdnbigbuy.com/images/0889214463883_R10.jpg,https://cdnbigbuy.com/images/0889214463883_R20.jpg,80.88,1,1,25,1,Generale,5#7,9.1,cm,10.3,cm,8.5,cm,0.16,kg,796.71,0.16,1192469,Montatura per Occhiali Guess
S05146433,3614274550672,S05146433,Autres,20204,Set da Trucco Biotherm AQUASOURCE 3 Pezzi,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Set da Trucco Biotherm AQUASOURCE 3 Pezzi</b>!<br><br><ul><li>Tipo: Set da Trucco</li><li>Genere: Unisex</li><li>Texture: Gel</li><li>Numero di pezzi: 3 Pezzi</li><li>Include: Gel Detergente 50 ml</li><li>Uso consigliato: <ul><li>Pelle Mista</li><li>Pelle Normale</li><li>Pelle sensibile</li><li>Tutti i tipi di pelle</li></ul></li><li>Ingredienti: <ul><li>Propylene glycol</li><li>Sodium hyaluronate</li><li>Sodium hydroxide</li><li>T-butyl alcohol</li><li>Tin oxide</li><li>Vitreoscilla ferment</li><li>Water (Aqua)</li><li>Ammonium polyacryloyldimethyl taurate</li><li>Benzyl salicylate</li><li>Bht</li><li>Bis-peg-18 methyl ether dimethyl silane</li><li>Butylene glycol</li><li>Caprylyl glycol</li><li>Carbomer</li><li>Disodium edta</li><li>Hydrogenated lecithin</li><li>Limonene</li><li>Linalool</li><li>Mannose</li><li>Methyl gluceth-20</li><li>Mica</li><li>Peg-20</li><li>Phenoxyethanol</li><li>Citral</li><li>Benzyl alcohol</li><li>Glycerin</li><li>Alcohol denat (ethyl alcohol)</li><li>Acido Ialuronico</li><li>Parfum</li></ul></li></ul>",https://cdnbigbuy.com/images/3614274550672_S05146433_P00.jpg,,,,,51.48,1,1,50,1,Generale,5#7,15.0,cm,15.0,cm,7.5,cm,0.31,kg,1687.5,0.31,1250942,Set da Trucco Biotherm AQUASOURCE 3 Pezzi
S7613514,4047443445629,S7613514,Autres,20204,Base della spina Hama 00176571 Bianco 3680 W,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Base della spina Hama 00176571 Bianco 3680 W</b>!<br><br><ul><li>Colore: Bianco</li><li>Connettività: Wi-Fi</li><li>Classificazione IP: IP20</li><li>Uscite: 1</li><li>Compatibile: <ul><li>Amazon Alexa</li><li>Google Home</li></ul></li><li>Potenza: 3680 W</li></ul>",https://cdnbigbuy.com/images/4047443445629_I00.jpg,https://cdnbigbuy.com/images/4047443445629_R200.jpg,https://cdnbigbuy.com/images/4047443445629_R160.jpg,https://cdnbigbuy.com/images/4047443445629_R120.jpg,https://cdnbigbuy.com/images/4047443445629_R80.jpg,35.33,1,1,19,1,Generale,5#7,11.5,cm,4.7,cm,13.8,cm,0.12,kg,745.89,0.12,1244776,Base della spina Hama 00176571 Bianco 3680 W
M0115967,0018787242551,M0115967,Autres,20204,Sapone Liquido Dr Bronner's 18 in 1 Eucalyptus 945 ml,"<p>Sapone Liquido Dr Bronner's 18 in 1 Eucalyptus 945 ml è un esclusivo prodotto di qualità per la cura del corpo. Se sei alla ricerca dei migliori prodotti di igiene personale, i prodotti Dr Bronner's originali al 100% sono esattamente ciò di cui hai bisogno.</p><br><br><ul><li>Genere: Unisex</li><li>Tipo: <ul><li>Sapone Liquido</li><li>Gel</li></ul></li><li>Capacità: 945 ml</li><li>Età consigliata: Adulti</li><li>Uso consigliato: Tutti i tipi di pelle</li></ul>",https://cdnbigbuy.com/images/0018787242551_M0115967_P00.jpg,,,,,32.06,1,1,1,1,Generale,5#7,12.5,cm,15.9,cm,9.9,cm,0.52,kg,1967.62,0.52,1250635,Sapone Liquido Dr Bronner's 18 in 1 Eucalyptus 945 ml
